수집시간,정산회차,타이밍,시간대,롱숏_롱,롱숏_숏,청산금액,청산_롱,청산_숏,청산비율,펀딩_바이낸스,펀딩_OKX,펀딩_바이비트,미결제_비중,미결제_BTC,미결제_USD,BTC_현재가,업비트_KRW,달러환율,김치프리미엄,테이커_매수비율,매수벽_1가격,매수벽_1BTC,매도벽_1가격,매도벽_1BTC
2026-06-28 09:00,2차(09:00),정산_기준,12시간,49.9%,50.1%,99.95M,60.05M,39.90M,60.08% 롱포지션,+0.004%,+0.004%,-0.003%,18.75%,8.27B,137.75K,"$60,028.3","91,129,000",1536.01,-1.197%,67.0%,"$60,000",100.7BTC,,,"$60,000",169.1BTC,,
2026-06-28 09:00,2차(09:00),정산_기준,24시간,50.18%,49.82%,130.23M,72.84M,57.39M,55.93% 롱포지션,+0.004%,+0.004%,-0.003%,18.75%,8.27B,137.75K,"$60,028.3","91,129,000",1536.01,-1.197%,67.0%,"$60,000",100.7BTC,,,"$60,000",169.1BTC,,
2026-06-28 09:30,2차(09:00),정산_30분후,1시간,56.12%,43.88%,2.18M,932.64K,1.25M,57.25% 숏포지션,+0.005%,+0.003%,-0.005%,18.74%,8.28B,137.65K,"$60,154.36","91,291,000",1536.48,-1.204%,50.8%,"$60,000",170.1BTC,,,"$60,000",136.4BTC,,
2026-06-28 10:00,2차(09:00),정산_1시간후,1시간,53.53%,46.47%,2.26M,1.12M,1.15M,50.61% 숏포지션,+0.004%,+0.002%,-0.003%,18.72%,8.28B,137.71K,"$60,145.61","91,270,000",1536.48,-1.228%,70.8%,"$60,000",120.5BTC,,,"$60,000",133.0BTC,,
2026-06-28 12:00,-,일반,1시간,50.49%,49.51%,1.83M,1.25M,577.68K,68.4% 롱포지션,+0.004%,0.000%,0.000%,18.75%,8.30B,138.06K,"$60,170.14","91,301,000",1536.48,-1.223%,67.0%,"$60,000",142.4BTC,,,"$60,000",182.5BTC,,
2026-06-28 14:00,-,일반,1시간,50.16%,49.84%,1.07M,694.12K,375.60K,64.89% 롱포지션,+0.002%,0.000%,0.000%,18.74%,8.30B,138.14K,"$60,127.92","91,317,000",1536.48,-1.125%,33.2%,"$60,000",185.0BTC,,,"$60,000",153.4BTC,,
2026-06-28 16:00,3차(17:00),정산_1시간전,1시간,49.97%,50.03%,6.31M,5.54M,771.91K,87.77% 롱포지션,+0.001%,+0.001%,-0.001%,18.70%,8.28B,138.12K,"$59,988.28","91,033,000",1536.48,-1.238%,61.8%,"$60,000",163.6BTC,,,"$60,000",217.8BTC,,
2026-06-28 16:30,3차(17:00),정산_30분전,1시간,55.45%,44.55%,3.07M,1.69M,1.39M,54.85% 롱포지션,+0.001%,+0.002%,-0.001%,18.70%,8.28B,137.92K,"$60,114.53","91,196,000",1536.48,-1.235%,54.9%,"$60,000",190.3BTC,,,"$60,000",303.4BTC,,
2026-06-28 17:00,3차(17:00),정산_기준,1시간,56.7%,43.3%,2.94M,611.59K,2.32M,79.16% 숏포지션,+0.001%,+0.003%,-0.001%,18.72%,8.30B,137.94K,"$60,189.74","91,302,000",1536.48,-1.301%,55.5%,"$60,000",314.5BTC,,,"$60,000",119.3BTC,,
2026-06-28 17:00,3차(17:00),정산_기준,4시간,51.04%,48.96%,18.62M,14.47M,4.16M,77.68% 롱포지션,+0.001%,+0.003%,-0.001%,18.72%,8.30B,137.94K,"$60,189.74","91,302,000",1536.48,-1.301%,55.5%,"$60,000",314.5BTC,,,"$60,000",119.3BTC,,
2026-06-28 17:00,3차(17:00),정산_기준,12시간,51.48%,48.52%,52.89M,40.98M,11.90M,77.49% 롱포지션,+0.001%,+0.003%,-0.001%,18.72%,8.30B,137.94K,"$60,189.74","91,302,000",1536.48,-1.301%,55.5%,"$60,000",314.5BTC,,,"$60,000",119.3BTC,,
2026-06-28 17:00,3차(17:00),정산_기준,24시간,50.33%,49.67%,134.21M,83.01M,51.20M,61.85% 롱포지션,+0.001%,+0.003%,-0.001%,18.72%,8.30B,137.94K,"$60,189.74","91,302,000",1536.48,-1.301%,55.5%,"$60,000",314.5BTC,,,"$60,000",119.3BTC,,
2026-06-28 17:30,3차(17:00),정산_30분후,1시간,53.65%,46.35%,2.46M,561.06K,1.90M,77.16% 숏포지션,+0.002%,+0.004%,+0.002%,18.72%,8.30B,137.96K,"$60,215.31","91,247,000",1536.48,-1.364%,69.7%,"$60,000",214.8BTC,,,"$60,000",254.0BTC,,
2026-06-28 18:00,3차(17:00),정산_1시간후,1시간,53.1%,46.9%,6.54M,772.80K,5.77M,88.19% 숏포지션,+0.003%,+0.004%,0.000%,18.71%,8.31B,137.70K,"$60,362.87","91,495,000",1536.48,-1.326%,24.8%,"$60,500",225.7BTC,,,"$60,500",216.9BTC,,
2026-06-28 20:00,-,일반,1시간,49.29%,50.71%,3.62M,3.05M,566.84K,84.35% 롱포지션,+0.005%,+0.003%,+0.002%,18.68%,8.29B,137.77K,"$60,165.24","91,173,000",1536.48,-1.344%,70.9%,"$60,000",200.3BTC,,,"$60,000",206.1BTC,,
2026-06-28 22:00,-,일반,1시간,51.97%,48.03%,2.86M,730.82K,2.12M,74.41% 숏포지션,+0.007%,+0.003%,+0.003%,18.67%,8.31B,137.87K,"$60,221.86","91,240,000",1536.48,-1.285%,47.9%,"$60,000",228.9BTC,,,"$60,000",189.1BTC,,
2026-06-29 00:00,1차(01:00),정산_1시간전,1시간,49.2%,50.8%,3.75M,1.65M,2.10M,56.03% 숏포지션,+0.008%,+0.003%,+0.002%,18.70%,8.31B,138.48K,"$60,023.39","90,953,000",1536.48,-1.359%,32.8%,"$60,000",133.0BTC,,,"$60,000",174.2BTC,,
2026-06-29 00:30,1차(01:00),정산_30분전,1시간,47.7%,52.3%,3.79M,2.75M,1.04M,72.47% 롱포지션,+0.006%,+0.004%,+0.002%,18.72%,8.31B,138.47K,"$60,011.25","90,930,000",1536.48,-1.342%,31.2%,"$60,000",151.9BTC,,,"$60,000",158.2BTC,,
2026-06-29 01:00,1차(01:00),정산_기준,1시간,47.81%,52.19%,4.50M,3.84M,666.22K,85.2% 롱포지션,+0.004%,+0.004%,+0.002%,18.68%,8.27B,138.33K,"$59,888.2","90,652,000",1536.48,-1.435%,34.3%,"$60,000",161.8BTC,,,"$60,000",163.3BTC,,
2026-06-29 01:00,1차(01:00),정산_기준,4시간,48.74%,51.26%,13.49M,7.76M,5.74M,57.48% 롱포지션,+0.004%,+0.004%,+0.002%,18.68%,8.27B,138.33K,"$59,888.2","90,652,000",1536.48,-1.435%,34.3%,"$60,000",161.8BTC,,,"$60,000",163.3BTC,,
2026-06-29 01:00,1차(01:00),정산_기준,12시간,49.94%,50.06%,47.54M,27.86M,19.68M,58.6% 롱포지션,+0.004%,+0.004%,+0.002%,18.68%,8.27B,138.33K,"$59,888.2","90,652,000",1536.48,-1.435%,34.3%,"$60,000",161.8BTC,,,"$60,000",163.3BTC,,
2026-06-29 01:00,1차(01:00),정산_기준,24시간,49.42%,50.58%,125.04M,88.92M,36.12M,71.11% 롱포지션,+0.004%,+0.004%,+0.002%,18.68%,8.27B,138.33K,"$59,888.2","90,652,000",1536.48,-1.435%,34.3%,"$60,000",161.8BTC,,,"$60,000",163.3BTC,,
2026-06-29 01:30,1차(01:00),정산_30분후,1시간,46.74%,53.26%,7.43M,6.66M,774.59K,89.58% 롱포지션,+0.003%,+0.004%,+0.003%,18.73%,8.27B,138.52K,"$59,780.22","90,561,000",1536.48,-1.306%,35.6%,"$59,500",138.8BTC,,,"$59,500",85.3BTC,,
2026-06-29 02:00,1차(01:00),정산_1시간후,1시간,47.89%,52.11%,10.90M,9.98M,912.26K,91.63% 롱포지션,+0.002%,+0.004%,+0.001%,18.68%,8.25B,138.29K,"$59,672.25","90,476,000",1536.48,-1.282%,46.3%,"$59,500",146.9BTC,,,"$59,500",164.1BTC,,
2026-06-29 04:00,-,일반,1시간,53.17%,46.83%,1.16M,739.63K,418.77K,63.85% 롱포지션,-0.001%,+0.002%,-0.002%,18.51%,8.19B,137.56K,"$59,584.12","90,425,000",1536.48,-1.181%,46.0%,"$59,500",178.8BTC,,,"$59,500",166.4BTC,,
2026-06-29 06:00,-,일반,1시간,56.75%,43.25%,2.79M,744.60K,2.05M,73.33% 숏포지션,0.000%,+0.001%,-0.002%,18.47%,8.18B,137.21K,"$59,639.67","90,413,000",1536.48,-1.309%,50.5%,"$59,500",856.0BTC,,,"$59,500",259.6BTC,,
2026-06-29 08:00,2차(09:00),정산_1시간전,1시간,47.97%,52.03%,50.64M,47.20M,3.44M,93.21% 롱포지션,+0.003%,0.000%,+0.001%,18.68%,8.16B,138.25K,"$59,170.29","89,955,000",1536.48,-1.112%,31.3%,"$59,000",170.2BTC,,,"$59,000",113.5BTC,,
2026-06-29 08:30,2차(09:00),정산_30분전,1시간,50.25%,49.75%,40.39M,37.93M,2.46M,93.9% 롱포지션,+0.003%,+0.001%,+0.001%,18.66%,8.22B,138.41K,"$59,572.62","90,430,000",1536.48,-1.289%,55.4%,"$59,500",186.9BTC,,,"$59,500",201.4BTC,,
2026-06-29 09:00,2차(09:00),정산_기준,1시간,54.87%,45.13%,5.32M,1.74M,3.58M,67.31% 숏포지션,+0.003%,0.000%,+0.001%,18.68%,8.24B,138.22K,"$59,460.33","90,229,000",1536.48,-1.293%,39.8%,"$59,500",160.4BTC,,,"$59,500",193.4BTC,,
2026-06-29 09:00,2차(09:00),정산_기준,4시간,51.51%,48.49%,66.51M,57.02M,9.49M,85.73% 롱포지션,+0.003%,0.000%,+0.001%,18.68%,8.24B,138.22K,"$59,460.33","90,229,000",1536.48,-1.293%,39.8%,"$59,500",160.4BTC,,,"$59,500",193.4BTC,,
2026-06-29 09:00,2차(09:00),정산_기준,12시간,50.32%,49.68%,129.76M,111.56M,18.19M,85.98% 롱포지션,+0.003%,0.000%,+0.001%,18.68%,8.24B,138.22K,"$59,460.33","90,229,000",1536.48,-1.293%,39.8%,"$59,500",160.4BTC,,,"$59,500",193.4BTC,,
2026-06-29 09:00,2차(09:00),정산_기준,24시간,50.59%,49.41%,171.32M,136.22M,35.09M,79.52% 롱포지션,+0.003%,0.000%,+0.001%,18.68%,8.24B,138.22K,"$59,460.33","90,229,000",1536.48,-1.293%,39.8%,"$59,500",160.4BTC,,,"$59,500",193.4BTC,,
2026-06-29 09:30,2차(09:00),정산_30분후,1시간,52.05%,47.95%,11.98M,8.94M,3.04M,74.65% 롱포지션,+0.003%,+0.001%,+0.007%,18.72%,8.22B,138.69K,"$59,161.29","89,780,000",1536.79,-1.167%,49.3%,"$59,000",198.7BTC,,,"$59,000",151.7BTC,,
2026-06-29 10:00,2차(09:00),정산_1시간후,1시간,50.42%,49.58%,14.85M,11.92M,2.93M,80.28% 롱포지션,+0.004%,+0.001%,+0.005%,18.75%,8.27B,138.84K,"$59,594.78","90,300,000",1536.79,-1.372%,62.5%,"$59,500",156.3BTC,,,"$59,500",143.6BTC,,
2026-06-29 12:00,-,일반,1시간,50.33%,49.67%,9.62M,4.70M,4.92M,51.13% 숏포지션,+0.006%,+0.002%,+0.002%,18.83%,8.36B,139.91K,"$59,767.85","90,612,000",1536.79,-1.396%,42.1%,"$60,000",125.0BTC,,,"$60,000",200.7BTC,,
2026-06-29 14:00,-,일반,1시간,46.49%,53.51%,3.47M,3.01M,460.95K,86.71% 롱포지션,+0.007%,+0.005%,+0.002%,18.86%,8.38B,140.06K,"$59,764.65","90,654,000",1536.79,-1.274%,57.5%,"$59,500",212.8BTC,,,"$60,000",194.8BTC,,
2026-06-29 16:00,3차(17:00),정산_1시간전,1시간,51.7%,48.3%,5.94M,698.29K,5.24M,88.24% 숏포지션,+0.008%,+0.006%,+0.002%,18.84%,8.40B,139.80K,"$60,028","90,928,000",1536.79,-1.339%,61.4%,"$60,000",221.5BTC,,,"$60,000",178.5BTC,,
2026-06-29 16:30,3차(17:00),정산_30분전,1시간,50.98%,49.02%,1.68M,795.95K,882.17K,52.57% 숏포지션,+0.008%,+0.005%,+0.002%,18.82%,8.40B,139.81K,"$60,084.37","91,024,000",1536.79,-1.436%,47.8%,"$60,000",190.4BTC,,,"$60,000",186.0BTC,,
2026-06-29 17:00,3차(17:00),정산_기준,1시간,51.51%,48.49%,1.85M,768.36K,1.08M,58.43% 숏포지션,+0.007%,+0.005%,+0.002%,18.78%,8.40B,139.96K,"$59,999.48","90,929,000",1536.79,-1.376%,51.2%,"$60,000",182.0BTC,,,"$60,000",217.3BTC,,
2026-06-29 17:00,3차(17:00),정산_기준,4시간,50.59%,49.41%,21.73M,11.42M,10.31M,52.56% 롱포지션,+0.007%,+0.005%,+0.002%,18.78%,8.40B,139.96K,"$59,999.48","90,929,000",1536.79,-1.376%,51.2%,"$60,000",182.0BTC,,,"$60,000",217.3BTC,,
2026-06-29 17:00,3차(17:00),정산_기준,12시간,51.08%,48.92%,127.94M,88.85M,39.09M,69.45% 롱포지션,+0.007%,+0.005%,+0.002%,18.78%,8.40B,139.96K,"$59,999.48","90,929,000",1536.79,-1.376%,51.2%,"$60,000",182.0BTC,,,"$60,000",217.3BTC,,
2026-06-29 17:00,3차(17:00),정산_기준,24시간,50.57%,49.43%,206.62M,149.05M,57.57M,72.14% 롱포지션,+0.007%,+0.005%,+0.002%,18.78%,8.40B,139.96K,"$59,999.48","90,929,000",1536.79,-1.376%,51.2%,"$60,000",182.0BTC,,,"$60,000",217.3BTC,,
2026-06-29 17:30,3차(17:00),정산_30분후,1시간,47.75%,52.25%,2.84M,1.59M,1.25M,56.13% 롱포지션,+0.007%,+0.004%,+0.001%,18.78%,8.38B,140.10K,"$59,786.72","90,643,000",1536.79,-1.332%,35.3%,"$60,000",125.8BTC,,,"$60,000",185.9BTC,,
2026-06-29 18:00,3차(17:00),정산_1시간후,1시간,50.48%,49.52%,3.79M,2.54M,1.25M,67.04% 롱포지션,+0.007%,+0.004%,-0.001%,18.74%,8.37B,139.88K,"$59,853.09","90,808,000",1536.79,-1.281%,45.1%,"$60,000",154.4BTC,,,"$60,000",205.2BTC,,
2026-06-29 20:00,-,일반,1시간,45.17%,54.83%,3.85M,903.60K,2.95M,76.56% 숏포지션,+0.007%,+0.005%,+0.010%,18.91%,8.42B,140.24K,"$60,076.38","91,024,000",1536.79,-1.387%,51.4%,"$60,000",180.1BTC,,,"$60,000",183.9BTC,,
2026-06-29 22:00,-,일반,1시간,48.81%,51.19%,33.46M,9.45M,24.00M,71.74% 숏포지션,+0.005%,+0.007%,+0.010%,18.89%,8.38B,139.87K,"$59,987.44","90,912,000",1536.79,-1.384%,44.6%,"$60,000",174.5BTC,,,"$60,000",193.3BTC,,
2026-06-30 00:00,1차(01:00),정산_1시간전,1시간,49.58%,50.42%,46.84M,41.45M,5.39M,88.49% 롱포지션,+0.006%,+0.008%,+0.008%,18.68%,8.33B,140.09K,"$59,358.83","90,154,000",1536.79,-1.124%,55.0%,"$59,500",161.9BTC,,,"$59,500",190.2BTC,,
2026-06-30 00:30,1차(01:00),정산_30분전,1시간,49.68%,50.32%,7.39M,3.52M,3.87M,52.34% 숏포지션,+0.007%,+0.008%,+0.007%,18.65%,8.33B,140.51K,"$59,533.46","90,399,000",1536.79,-1.166%,35.3%,"$59,500",200.1BTC,,,"$59,500",204.3BTC,,
2026-06-30 01:00,1차(01:00),정산_기준,1시간,52.13%,47.87%,9.75M,2.74M,7.00M,71.85% 숏포지션,+0.009%,+0.007%,+0.007%,18.38%,8.21B,137.32K,"$59,816.35","90,696,000",1536.79,-1.293%,53.6%,"$60,000",129.5BTC,,,"$60,000",134.6BTC,,
2026-06-30 01:00,1차(01:00),정산_기준,4시간,49.91%,50.09%,121.01M,77.96M,43.06M,64.42% 롱포지션,+0.009%,+0.007%,+0.007%,18.38%,8.21B,137.32K,"$59,816.35","90,696,000",1536.79,-1.293%,53.6%,"$60,000",129.5BTC,,,"$60,000",134.6BTC,,
2026-06-30 01:00,1차(01:00),정산_기준,12시간,49.7%,50.3%,159.35M,96.23M,63.12M,60.39% 롱포지션,+0.009%,+0.007%,+0.007%,18.38%,8.21B,137.32K,"$59,816.35","90,696,000",1536.79,-1.293%,53.6%,"$60,000",129.5BTC,,,"$60,000",134.6BTC,,
2026-06-30 01:00,1차(01:00),정산_기준,24시간,50.23%,49.77%,315.33M,220.46M,94.87M,69.91% 롱포지션,+0.009%,+0.007%,+0.007%,18.38%,8.21B,137.32K,"$59,816.35","90,696,000",1536.79,-1.293%,53.6%,"$60,000",129.5BTC,,,"$60,000",134.6BTC,,
2026-06-30 01:30,1차(01:00),정산_30분후,1시간,51.56%,48.44%,11.22M,2.00M,9.21M,82.15% 숏포지션,+0.010%,+0.007%,+0.006%,18.35%,8.17B,137.08K,"$59,674.06","90,583,000",1536.79,-1.294%,43.3%,"$59,500",147.4BTC,,,"$59,500",71.1BTC,,
2026-06-30 02:00,1차(01:00),정산_1시간후,1시간,51.09%,48.91%,6.30M,1.85M,4.45M,70.65% 숏포지션,+0.010%,+0.007%,+0.008%,18.38%,8.20B,136.97K,"$59,874.4","90,844,000",1536.79,-1.333%,56.1%,"$60,000",154.0BTC,,,"$60,000",130.8BTC,,
2026-06-30 04:00,-,일반,1시간,46.85%,53.15%,3.51M,1.09M,2.42M,69.04% 숏포지션,+0.010%,+0.007%,+0.010%,18.56%,8.34B,138.37K,"$60,210","91,118,000",1536.79,-1.558%,38.3%,"$60,000",124.2BTC,,,"$60,000",118.0BTC,,
2026-06-30 06:00,-,일반,1시간,46.59%,53.41%,909.62K,644.52K,265.10K,70.86% 롱포지션,+0.010%,+0.008%,+0.010%,18.52%,8.29B,137.58K,"$60,289.72","91,217,000",1536.79,-1.541%,22.5%,"$60,500",109.0BTC,,,"$60,500",174.4BTC,,
2026-06-30 08:00,2차(09:00),정산_1시간전,1시간,45.22%,54.78%,1.37M,712.79K,654.03K,52.15% 롱포지션,+0.009%,+0.009%,+0.010%,18.53%,8.28B,137.23K,"$60,343.65","91,243,000",1536.79,-1.594%,31.0%,"$60,500",174.9BTC,,,"$60,500",186.1BTC,,
2026-06-30 08:30,2차(09:00),정산_30분전,1시간,43.02%,56.98%,2.19M,1.59M,605.47K,72.37% 롱포지션,+0.008%,+0.009%,+0.010%,18.54%,8.25B,137.14K,"$60,216.88","91,095,000",1536.79,-1.519%,37.3%,"$60,000",192.4BTC,,,"$60,000",180.6BTC,,
2026-06-30 09:00,2차(09:00),정산_기준,1시간,46.78%,53.22%,1.69M,1.40M,281.99K,83.28% 롱포지션,+0.006%,+0.008%,+0.010%,18.57%,8.26B,137.22K,"$60,186.35","91,130,000",1536.79,-1.467%,46.1%,"$60,000",138.4BTC,,,"$60,000",176.2BTC,,
2026-06-30 09:00,2차(09:00),정산_기준,4시간,48.53%,51.47%,10.94M,5.01M,5.92M,54.16% 숏포지션,+0.006%,+0.008%,+0.010%,18.57%,8.26B,137.22K,"$60,186.35","91,130,000",1536.79,-1.467%,46.1%,"$60,000",138.4BTC,,,"$60,000",176.2BTC,,
2026-06-30 09:00,2차(09:00),정산_기준,12시간,49.98%,50.02%,210.06M,90.90M,119.17M,56.73% 숏포지션,+0.006%,+0.008%,+0.010%,18.57%,8.26B,137.22K,"$60,186.35","91,130,000",1536.79,-1.467%,46.1%,"$60,000",138.4BTC,,,"$60,000",176.2BTC,,
2026-06-30 09:00,2차(09:00),정산_기준,24시간,50.04%,49.96%,288.14M,129.61M,158.53M,55.02% 숏포지션,+0.006%,+0.008%,+0.010%,18.57%,8.26B,137.22K,"$60,186.35","91,130,000",1536.79,-1.467%,46.1%,"$60,000",138.4BTC,,,"$60,000",176.2BTC,,
2026-06-30 09:30,2차(09:00),정산_30분후,1시간,47.49%,52.51%,4.67M,3.71M,960.26K,79.46% 롱포지션,+0.005%,+0.008%,-0.003%,18.59%,8.24B,137.56K,"$59,822.38","90,637,000",1541.85,-1.698%,33.8%,"$60,000",741.1BTC,,,"$60,000",225.7BTC,,
2026-06-30 10:00,2차(09:00),정산_1시간후,1시간,46.56%,53.44%,24.69M,21.79M,2.90M,88.24% 롱포지션,+0.004%,+0.007%,-0.004%,18.58%,8.20B,137.15K,"$59,819.22","90,733,000",1541.85,-1.610%,56.7%,"$60,000",190.3BTC,,,"$60,000",194.1BTC,,
2026-06-30 12:00,-,일반,1시간,50.16%,49.84%,2.96M,2.03M,931.18K,68.59% 롱포지션,+0.004%,+0.005%,-0.003%,18.55%,8.23B,137.29K,"$59,925.6","90,971,000",1541.85,-1.540%,53.1%,"$60,000",186.6BTC,,,"$60,000",220.0BTC,,
2026-06-30 14:00,-,일반,1시간,51.63%,48.37%,10.81M,8.17M,2.64M,75.58% 롱포지션,+0.005%,+0.005%,-0.005%,18.50%,8.17B,137.22K,"$59,471.77","90,394,000",1541.85,-1.463%,35.0%,"$59,500",178.4BTC,,,"$59,500",190.2BTC,,
2026-06-30 16:00,3차(17:00),정산_1시간전,1시간,50.77%,49.23%,2.02M,550.93K,1.47M,72.74% 숏포지션,+0.006%,+0.006%,-0.002%,18.86%,8.19B,137.50K,"$59,567.02","90,525,000",1541.85,-1.425%,39.0%,"$59,500",172.1BTC,,,"$59,500",157.7BTC,,
2026-06-30 16:30,3차(17:00),정산_30분전,1시간,50.81%,49.19%,2.16M,870.53K,1.29M,59.73% 숏포지션,+0.008%,+0.006%,-0.002%,18.87%,8.19B,137.57K,"$59,476.83","90,419,000",1541.85,-1.457%,46.6%,"$59,500",163.6BTC,,,"$59,500",195.7BTC,,
2026-06-30 17:00,3차(17:00),정산_기준,1시간,48.37%,51.63%,1.67M,1.02M,651.73K,60.96% 롱포지션,+0.008%,+0.005%,-0.001%,18.85%,8.21B,137.81K,"$59,509.06","90,405,000",1541.85,-1.496%,47.5%,"$59,500",158.6BTC,,,"$59,500",262.2BTC,,
2026-06-30 17:00,3차(17:00),정산_기준,4시간,51.77%,48.23%,18.21M,12.54M,5.66M,68.89% 롱포지션,+0.008%,+0.005%,-0.001%,18.85%,8.21B,137.81K,"$59,509.06","90,405,000",1541.85,-1.496%,47.5%,"$59,500",158.6BTC,,,"$59,500",262.2BTC,,
2026-06-30 17:00,3차(17:00),정산_기준,12시간,49.42%,50.58%,70.49M,52.27M,18.22M,74.15% 롱포지션,+0.008%,+0.005%,-0.001%,18.85%,8.21B,137.81K,"$59,509.06","90,405,000",1541.85,-1.496%,47.5%,"$59,500",158.6BTC,,,"$59,500",262.2BTC,,
2026-06-30 17:00,3차(17:00),정산_기준,24시간,49.68%,50.32%,286.28M,145.00M,141.27M,50.65% 롱포지션,+0.008%,+0.005%,-0.001%,18.85%,8.21B,137.81K,"$59,509.06","90,405,000",1541.85,-1.496%,47.5%,"$59,500",158.6BTC,,,"$59,500",262.2BTC,,
2026-06-30 17:30,3차(17:00),정산_30분후,1시간,49.1%,50.9%,2.63M,2.14M,488.48K,81.45% 롱포지션,+0.009%,+0.005%,-0.002%,16.79%,7.13B,120.07K,"$59,416.17","90,281,000",1541.85,-1.448%,37.3%,"$59,500",151.5BTC,,,"$59,500",229.2BTC,,
2026-06-30 18:00,3차(17:00),정산_1시간후,1시간,47.95%,52.05%,10.86M,10.35M,510.03K,95.31% 롱포지션,+0.009%,+0.005%,-0.004%,18.11%,8.24B,139.03K,"$59,286.59","90,188,000",1541.85,-1.335%,50.0%,"$59,500",144.2BTC,,,"$59,500",192.6BTC,,
2026-06-30 20:00,-,일반,1시간,52.88%,47.12%,1.63M,1.01M,624.09K,61.82% 롱포지션,+0.010%,+0.006%,-0.001%,18.92%,8.28B,139.51K,"$59,310.23","90,299,000",1541.85,-1.252%,49.6%,"$59,500",176.4BTC,,,"$59,500",231.0BTC,,
2026-06-30 22:00,-,일반,1시간,42.49%,57.51%,65.58M,62.22M,3.36M,94.88% 롱포지션,+0.007%,+0.003%,-0.001%,18.76%,8.20B,140.05K,"$58,373.46","89,397,000",1541.85,-0.859%,42.2%,"$58,500",171.4BTC,,,"$58,500",255.0BTC,,
2026-07-01 00:00,1차(01:00),정산_1시간전,1시간,49.85%,50.15%,23.28M,9.18M,14.10M,60.57% 숏포지션,+0.003%,+0.006%,+0.001%,18.95%,8.39B,143.47K,"$58,467.34","89,196,000",1541.85,-0.966%,42.8%,"$58,500",240.3BTC,,,"$58,500",208.0BTC,,
2026-07-01 00:30,1차(01:00),정산_30분전,1시간,45.55%,54.45%,25.35M,19.51M,5.84M,76.97% 롱포지션,+0.004%,+0.006%,+0.002%,18.96%,8.50B,145.64K,"$58,392.09","89,224,000",1541.85,-0.857%,66.0%,"$58,500",196.8BTC,,,"$58,500",161.7BTC,,
2026-07-01 01:00,1차(01:00),정산_기준,1시간,49.23%,50.77%,21.09M,12.76M,8.33M,60.49% 롱포지션,+0.003%,+0.006%,+0.003%,18.96%,8.49B,145.44K,"$58,382.26","89,129,000",1541.85,-1.058%,49.2%,"$58,500",164.2BTC,,,"$58,500",160.8BTC,,
2026-07-01 01:00,1차(01:00),정산_기준,4시간,48.33%,51.67%,150.47M,115.55M,34.92M,76.79% 롱포지션,+0.003%,+0.006%,+0.003%,18.96%,8.49B,145.44K,"$58,382.26","89,129,000",1541.85,-1.058%,49.2%,"$58,500",164.2BTC,,,"$58,500",160.8BTC,,
2026-07-01 01:00,1차(01:00),정산_기준,12시간,49.06%,50.94%,193.17M,149.57M,43.60M,77.43% 롱포지션,+0.003%,+0.006%,+0.003%,18.96%,8.49B,145.44K,"$58,382.26","89,129,000",1541.85,-1.058%,49.2%,"$58,500",164.2BTC,,,"$58,500",160.8BTC,,
2026-07-01 01:00,1차(01:00),정산_기준,24시간,49.17%,50.83%,323.69M,197.23M,126.46M,60.93% 롱포지션,+0.003%,+0.006%,+0.003%,18.96%,8.49B,145.44K,"$58,382.26","89,129,000",1541.85,-1.058%,49.2%,"$58,500",164.2BTC,,,"$58,500",160.8BTC,,
2026-07-01 01:30,1차(01:00),정산_30분후,1시간,51.46%,48.54%,9.42M,3.47M,5.94M,63.12% 숏포지션,+0.004%,+0.007%,+0.010%,18.91%,8.50B,145.87K,"$58,304.85","89,083,000",1541.85,-0.916%,45.6%,"$58,500",134.4BTC,,,"$58,500",170.8BTC,,
2026-07-01 02:00,1차(01:00),정산_1시간후,1시간,51.27%,48.73%,8.60M,4.98M,3.62M,57.93% 롱포지션,+0.005%,+0.009%,+0.010%,18.96%,8.53B,146.00K,"$58,458.1","89,312,000",1541.85,-0.907%,65.4%,"$58,500",193.5BTC,,,"$58,500",170.6BTC,,
2026-07-01 04:00,-,일반,1시간,49.73%,50.27%,6.25M,1.33M,4.92M,78.74% 숏포지션,+0.009%,+0.010%,+0.010%,18.93%,8.56B,146.05K,"$58,647.53","89,381,000",1541.85,-1.153%,48.4%,"$58,500",179.5BTC,,,"$58,500",219.9BTC,,
2026-07-01 06:00,-,일반,1시간,46.3%,53.7%,2.77M,1.83M,940.06K,66.02% 롱포지션,+0.010%,+0.009%,+0.008%,18.91%,8.53B,145.24K,"$58,734.11","89,497,000",1541.85,-1.149%,73.5%,"$58,500",189.8BTC,,,"$59,000",120.6BTC,,
2026-07-01 08:00,2차(09:00),정산_1시간전,1시간,51.77%,48.23%,1.95M,1.42M,523.75K,73.08% 롱포지션,+0.007%,+0.005%,+0.005%,18.90%,8.50B,145.08K,"$58,574.6","89,279,000",1541.85,-1.121%,36.9%,"$58,500",162.1BTC,,,"$58,500",198.3BTC,,
2026-07-01 08:30,2차(09:00),정산_30분전,1시간,49.79%,50.21%,2.01M,1.30M,707.45K,64.8% 롱포지션,+0.006%,+0.005%,+0.004%,18.89%,8.50B,145.10K,"$58,580.53","89,250,000",1541.85,-1.150%,62.7%,"$58,500",208.3BTC,,,"$58,500",160.2BTC,,
